02 Polynomials,Class 10,Mathematics	04 Value of a Polynomial 02 P2 Final Logo.mp4	Mathematics/Class 10/02 Polynomials/04 Value of a Polynomial 02 P2 Final Logo.mp4	35	Murali Krishna	1	1	1
02 Polynomials,Class 10,Mathematics	05 Value of a Polynomial 03 Final Logo.mp4	Mathematics/Class 10/02 Polynomials/05 Value of a Polynomial 03 Final Logo.mp4	35	Murali Krishna	1	1	1
02 Polynomials,Class 10,Mathematics	06 Value of a Polynomial 04 Final Logo.mp4	Mathematics/Class 10/02 Polynomials/06 Value of a Polynomial 04 Final Logo.mp4	35	Murali Krishna	1	1	1
02 Polynomials,Class 10,Mathematics	07 Value of a Polynomial 05 Final Logo.mp4	Mathematics/Class 10/02 Polynomials/07 Value of a Polynomial 05 Final Logo.mp4	35	Murali Krishna	1	1	1
02 Polynomials,Class 10,Mathematics	08 Algebraic Expressions 25 Final Logo.mp4	Mathematics/Class 10/02 Polynomials/08 Algebraic Expressions 25 Final Logo.mp4	35	Murali Krishna	1	1	1
02 Polynomials,Class 10,Mathematics	Algebraic Expressions 09 Final Logo.mp4	Mathematics/Class 10/02 Polynomials/Algebraic Expressions 09 Final Logo.mp4	35	Murali Krishna	1	1	1
02 Polynomials,Class 10,Mathematics	Value Of Polynomial Mc 01 G10.mp4	Mathematics/Class 10/02 Polynomials/Value Of Polynomial Mc 01 G10.mp4	35	Murali Krishna	1	1	1
02 Polynomials,Class 10,Mathematics	Value of a Polynomial 06.mp4	Mathematics/Class 10/02 Polynomials/Value of a Polynomial 06.mp4	35	Murali Krishna	1	1	1
02 Polynomials,Class 10,Mathematics	Value of a Polynomial 07.mp4	Mathematics/Class 10/02 Polynomials/Value of a Polynomial 07.mp4	35	Murali Krishna	1	1	1
02 Polynomials,Class 10,Mathematics	Value of a Polynomial 08.mp4	Mathematics/Class 10/02 Polynomials/Value of a Polynomial 08.mp4	35	Murali Krishna	1	1	1
03 Pair of Linear Equations in Two Variables,Class 10,Mathematics	LE2V Graph 01.mp4	Mathematics/Class 10/03 Pair of Linear Equations in Two Variables/LE2V Graph 01.mp4	35	Murali Krishna	1	1	1
03 Pair of Linear Equations in Two Variables,Class 10,Mathematics	LE2V Graph 02.mp4	Mathematics/Class 10/03 Pair of Linear Equations in Two Variables/LE2V Graph 02.mp4	35	Murali Krishna	1	1	1
03 Pair of Linear Equations in Two Variables,Class 10,Mathematics	LE2V Graph 03.mp4	Mathematics/Class 10/03 Pair of Linear Equations in Two Variables/LE2V Graph 03.mp4	35	Murali Krishna	1	1	1
03 Pair of Linear Equations in Two Variables,Class 10,Mathematics	LE2V Graph 04.mp4	Mathematics/Class 10/03 Pair of Linear Equations in Two Variables/LE2V Graph 04.mp4	35	Murali Krishna	1	1	1
03 Pair of Linear Equations in Two Variables,Class 10,Mathematics	LE2V Graph 05.mp4	Mathematics/Class 10/03 Pair of Linear Equations in Two Variables/LE2V Graph 05.mp4	35	Murali Krishna	1	1	1
03 Pair of Linear Equations in Two Variables,Class 10,Mathematics	LE2V Graph 06.mp4	Mathematics/Class 10/03 Pair of Linear Equations in Two Variables/LE2V Graph 06.mp4	35	Murali Krishna	1	1	1
03 Pair of Linear Equations in Two Variables,Class 10,Mathematics	LE2V Graph 07.mp4	Mathematics/Class 10/03 Pair of Linear Equations in Two Variables/LE2V Graph 07.mp4	35	Murali Krishna	1	1	1
03 Pair of Linear Equations in Two Variables,Class 10,Mathematics	LE2V Graph 08.mp4	Mathematics/Class 10/03 Pair of Linear Equations in Two Variables/LE2V Graph 08.mp4	35	Murali Krishna	1	1	1
03 Pair of Linear Equations in Two Variables,Class 10,Mathematics	LE2V Graph 09.mp4	Mathematics/Class 10/03 Pair of Linear Equations in Two Variables/LE2V Graph 09.mp4	35	Murali Krishna	1	1	1
03 Pair of Linear Equations in Two Variables,Class 10,Mathematics	LE2V Graph 10.mp4	Mathematics/Class 10/03 Pair of Linear Equations in Two Variables/LE2V Graph 10.mp4	35	Murali Krishna	1	1	1
03 Pair of Linear Equations in Two Variables,Class 10,Mathematics	LE2V Graph 11.mp4	Mathematics/Class 10/03 Pair of Linear Equations in Two Variables/LE2V Graph 11.mp4	35	Murali Krishna	1	1	1
03 Pair of Linear Equations in Two Variables,Class 10,Mathematics	Linear Equations 2 Variables 04.mp4	Mathematics/Class 10/03 Pair of Linear Equations in Two Variables/Linear Equations 2 Variables 04.mp4	35	Murali Krishna	1	1	1
03 Pair of Linear Equations in Two Variables,Class 10,Mathematics	Linear Equations 2 Variables 05.mp4	Mathematics/Class 10/03 Pair of Linear Equations in Two Variables/Linear Equations 2 Variables 05.mp4	35	Murali Krishna	1	1	1
03 Pair of Linear Equations in Two Variables,Class 10,Mathematics	Linear Equations 2 Variables 07.mp4	Mathematics/Class 10/03 Pair of Linear Equations in Two Variables/Linear Equations 2 Variables 07.mp4	35	Murali Krishna	1	1	1
03 Pair of Linear Equations in Two Variables,Class 10,Mathematics	Linear Equations 2 Variables 08.mp4	Mathematics/Class 10/03 Pair of Linear Equations in Two Variables/Linear Equations 2 Variables 08.mp4	35	Murali Krishna	1	1	1
04 Quadratic Equations,Class 10,Mathematics	Quadratic Equations 01.mp4	Mathematics/Class 10/04 Quadratic Equations/Quadratic Equations 01.mp4	35	Murali Krishna	1	1	1
04 Quadratic Equations,Class 10,Mathematics	Quadratic Equations 02.mp4	Mathematics/Class 10/04 Quadratic Equations/Quadratic Equations 02.mp4	35	Murali Krishna	1	1	1
04 Quadratic Equations,Class 10,Mathematics	Quadratic Equations 03.mp4	Mathematics/Class 10/04 Quadratic Equations/Quadratic Equations 03.mp4	35	Murali Krishna	1	1	1
04 Quadratic Equations,Class 10,Mathematics	Quadratic Equations 04.mp4	Mathematics/Class 10/04 Quadratic Equations/Quadratic Equations 04.mp4	35	Murali Krishna	1	1	1
04 Quadratic Equations,Class 10,Mathematics	Quadratic Equations 05.mp4	Mathematics/Class 10/04 Quadratic Equations/Quadratic Equations 05.mp4	35	Murali Krishna	1	1	1
04 Quadratic Equations,Class 10,Mathematics	Quadratic Equations 06.mp4	Mathematics/Class 10/04 Quadratic Equations/Quadratic Equations 06.mp4	35	Murali Krishna	1	1	1
04 Quadratic Equations,Class 10,Mathematics	Quadratic Equations 07.mp4	Mathematics/Class 10/04 Quadratic Equations/Quadratic Equations 07.mp4	35	Murali Krishna	1	1	1
04 Quadratic Equations,Class 10,Mathematics	Quadratic Equations 08.mp4	Mathematics/Class 10/04 Quadratic Equations/Quadratic Equations 08.mp4	35	Murali Krishna	1	1	1
04 Quadratic Equations,Class 10,Mathematics	Quadratic Equations 09.mp4	Mathematics/Class 10/04 Quadratic Equations/Quadratic Equations 09.mp4	35	Murali Krishna	1	1	1
04 Quadratic Equations,Class 10,Mathematics	Quadratic Equations 10.mp4	Mathematics/Class 10/04 Quadratic Equations/Quadratic Equations 10.mp4	35	Murali Krishna	1	1	1
04 Quadratic Equations,Class 10,Mathematics	Quadratic Equations 11.mp4	Mathematics/Class 10/04 Quadratic Equations/Quadratic Equations 11.mp4	35	Murali Krishna	1	1	1
04 Quadratic Equations,Class 10,Mathematics	Quadratic Equations 12.mp4	Mathematics/Class 10/04 Quadratic Equations/Quadratic Equations 12.mp4	35	Murali Krishna	1	1	1
04 Quadratic Equations,Class 10,Mathematics	Quadratic Equations 13.mp4	Mathematics/Class 10/04 Quadratic Equations/Quadratic Equations 13.mp4	35	Murali Krishna	1	1	1
04 Quadratic Equations,Class 10,Mathematics	Quadratic Equations 14.mp4	Mathematics/Class 10/04 Quadratic Equations/Quadratic Equations 14.mp4	35	Murali Krishna	1	1	1
04 Quadratic Equations,Class 10,Mathematics	Quadratic Equations 15.mp4	Mathematics/Class 10/04 Quadratic Equations/Quadratic Equations 15.mp4	35	Murali Krishna	1	1	1
05 Arithmetic Progressions,Class 10,Mathematics	Algebraic Expressions 03 P1 Final Logo.mp4	Mathematics/Class 10/05 Arithmetic Progressions/Algebraic Expressions 03 P1 Final Logo.mp4	35	Murali Krishna	1	1	1
05 Arithmetic Progressions,Class 10,Mathematics	GMAT Sequences and Series 01.mp4	Mathematics/Class 10/05 Arithmetic Progressions/GMAT Sequences and Series 01.mp4	35	Murali Krishna	1	1	1
05 Arithmetic Progressions,Class 10,Mathematics	GMAT Sequences and Series 02.mp4	Mathematics/Class 10/05 Arithmetic Progressions/GMAT Sequences and Series 02.mp4	35	Murali Krishna	1	1	1
05 Arithmetic Progressions,Class 10,Mathematics	GMAT Sequences and Series 03.mp4	Mathematics/Class 10/05 Arithmetic Progressions/GMAT Sequences and Series 03.mp4	35	Murali Krishna	1	1	1
05 Arithmetic Progressions,Class 10,Mathematics	GMAT Sequences and Series 04.mp4	Mathematics/Class 10/05 Arithmetic Progressions/GMAT Sequences and Series 04.mp4	35	Murali Krishna	1	1	1
05 Arithmetic Progressions,Class 10,Mathematics	GMAT Sequences and Series 05.mp4	Mathematics/Class 10/05 Arithmetic Progressions/GMAT Sequences and Series 05.mp4	35	Murali Krishna	1	1	1
05 Arithmetic Progressions,Class 10,Mathematics	GMAT Sequences and Series 06.mp4	Mathematics/Class 10/05 Arithmetic Progressions/GMAT Sequences and Series 06.mp4	35	Murali Krishna	1	1	1
06 Triangles,Class 10,Mathematics	GMAT Triangles 12.mp4	Mathematics/Class 10/06 Triangles/GMAT Triangles 12.mp4	35	Murali Krishna	1	1	1
06 Triangles,Class 10,Mathematics	Triangles 20 Final Logo.mp4	Mathematics/Class 10/06 Triangles/Triangles 20 Final Logo.mp4	35	Murali Krishna	1	1	1
06 Triangles,Class 10,Mathematics	Triangles 20A Final Logo.mp4	Mathematics/Class 10/06 Triangles/Triangles 20A Final Logo.mp4	35	Murali Krishna	1	1	1
06 Triangles,Class 10,Mathematics	Triangles 20B Final Logo.mp4	Mathematics/Class 10/06 Triangles/Triangles 20B Final Logo.mp4	35	Murali Krishna	1	1	1
06 Triangles,Class 10,Mathematics	Triangles 29 Final Logo.mp4	Mathematics/Class 10/06 Triangles/Triangles 29 Final Logo.mp4	35	Murali Krishna	1	1	1
06 Triangles,Class 10,Mathematics	Triangles 79 Final Logo.mp4	Mathematics/Class 10/06 Triangles/Triangles 79 Final Logo.mp4	35	Murali Krishna	1	1	1
06 Triangles,Class 10,Mathematics	Triangles 80 Final Logo.mp4	Mathematics/Class 10/06 Triangles/Triangles 80 Final Logo.mp4	35	Murali Krishna	1	1	1
06 Triangles,Class 10,Mathematics	Triangles 81 Final Logo.mp4	Mathematics/Class 10/06 Triangles/Triangles 81 Final Logo.mp4	35	Murali Krishna	1	1	1
06 Triangles,Class 10,Mathematics	Triangles 82 Final Logo.mp4	Mathematics/Class 10/06 Triangles/Triangles 82 Final Logo.mp4	35	Murali Krishna	1	1	1
06 Triangles,Class 10,Mathematics	Triangles 83 Final Logo.mp4	Mathematics/Class 10/06 Triangles/Triangles 83 Final Logo.mp4	35	Murali Krishna	1	1	1
06 Triangles,Class 10,Mathematics	Triangles 84 Final Logo.mp4	Mathematics/Class 10/06 Triangles/Triangles 84 Final Logo.mp4	35	Murali Krishna	1	1	1
06 Triangles,Class 10,Mathematics	Triangles Mc 01 G10.mp4	Mathematics/Class 10/06 Triangles/Triangles Mc 01 G10.mp4	35	Murali Krishna	1	1	1
06 Triangles,Class 10,Mathematics	Triangles Mc 02 G10.mp4	Mathematics/Class 10/06 Triangles/Triangles Mc 02 G10.mp4	35	Murali Krishna	1	1	1
06 Triangles,Class 10,Mathematics	Triangles Mc 03 G10.mp4	Mathematics/Class 10/06 Triangles/Triangles Mc 03 G10.mp4	35	Murali Krishna	1	1	1
06 Triangles,Class 10,Mathematics	Triangles Mc 04 G10.mp4	Mathematics/Class 10/06 Triangles/Triangles Mc 04 G10.mp4	35	Murali Krishna	1	1	1
06 Triangles,Class 10,Mathematics	Triangles Mc 06 G10.mp4	Mathematics/Class 10/06 Triangles/Triangles Mc 06 G10.mp4	35	Murali Krishna	1	1	1
06 Triangles,Class 10,Mathematics	Triangles Mc 07 G10.mp4	Mathematics/Class 10/06 Triangles/Triangles Mc 07 G10.mp4	35	Murali Krishna	1	1	1
06 Triangles,Class 10,Mathematics	Triangles Mc 08 G10.mp4	Mathematics/Class 10/06 Triangles/Triangles Mc 08 G10.mp4	35	Murali Krishna	1	1	1
06 Triangles,Class 10,Mathematics	Triangles Mc 09 G10.mp4	Mathematics/Class 10/06 Triangles/Triangles Mc 09 G10.mp4	35	Murali Krishna	1	1	1
06 Triangles,Class 10,Mathematics	Triangles Mc 10 G10.mp4	Mathematics/Class 10/06 Triangles/Triangles Mc 10 G10.mp4	35	Murali Krishna	1	1	1
07 Coordinate Geometry,Class 10,Mathematics	Co ordinate Geometry 01 Final Logo.mp4	Mathematics/Class 10/07 Coordinate Geometry/Co ordinate Geometry 01 Final Logo.mp4	35	Murali Krishna	1	1	1
